Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-12-21,Weekly,110,KG,KES,WFP,110.1272,-0.0076,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-01-22,Weekly,104.375,KG,KES,WFP,114.4757,-0.6017,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-02-22,Weekly,105.384617,KG,KES,WFP,124.1533,-1.118,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-01-23,Weekly,142.5,KG,KES,WFP,132.3993,0.6017,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-02-23,Weekly,140,KG,KES,WFP,142.0769,-0.1237,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-04-23,Weekly,160,KG,KES,WFP,157.8167,0.1301,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-05-23,Weekly,117.5,KG,KES,WFP,133.4746,-0.9516,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-06-23,Weekly,150,KG,KES,WFP,148.806,0.0711,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-07-23,Weekly,201.874998,KG,KES,WFP,165.2883,2.0677,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-08-23,Weekly,215,KG,KES,WFP,167.8022,2.2552,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-09-23,Weekly,200,KG,KES,WFP,160.2911,1.8974,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-10-23,Weekly,180,KG,KES,WFP,153.9746,1.5503,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-11-23,Weekly,191.666671,KG,KES,WFP,161.8715,1.7749,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-12-23,Weekly,160,KG,KES,WFP,145.9746,0.8355,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-02-24,Weekly,197.5,KG,KES,WFP,160.0006,2.2338,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-03-24,Weekly,180,KG,KES,WFP,168.338,0.6947,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-04-24,Weekly,190,KG,KES,WFP,175.7403,0.8494,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-05-24,Weekly,165,KG,KES,WFP,151.3982,0.8102,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-07-24,Weekly,165,KG,KES,WFP,183.212,-1.0849,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-08-24,Weekly,165,KG,KES,WFP,161.7188,0.1955,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-09-24,Weekly,150,KG,KES,WFP,157.9522,-0.4737,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-10-24,Weekly,150,KG,KES,WFP,171.8982,-1.3045,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-11-24,Weekly,150,KG,KES,WFP,179.7952,-1.7749,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-12-24,Weekly,150,KG,KES,WFP,163.8982,-0.8279,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-02-25,Weekly,155,KG,KES,WFP,177.9243,-1.3656,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-03-25,Weekly,175,KG,KES,WFP,187.6221,-0.6031,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-06-25,Weekly,150,KG,KES,WFP,172.275,-1.0511,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-08-25,Weekly,100,KG,KES,WFP,171.9403,-2.8409,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-09-25,Weekly,136.6667,KG,KES,WFP,173.1604,-1.4047,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-10-25,Weekly,125,KG,KES,WFP,163.4201,-1.4398,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-11-25,Weekly,118.518543,KG,KES,WFP,164.5412,-1.6511,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-12-25,Weekly,130.9342,KG,KES,WFP,164.5412,-1.6511,Normal,Forecast,161.9129,99.9554,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-01-26,Weekly,131.218,KG,KES,WFP,164.5412,-1.6511,Normal,Forecast,162.1968,100.2392,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-02-26,Weekly,131.4803,KG,KES,WFP,164.5412,-1.6511,Normal,Forecast,162.459,100.5015,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-03-26,Weekly,131.7226,KG,KES,WFP,164.5412,-1.6511,Normal,Forecast,162.7014,100.7439,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-04-26,Weekly,131.9466,KG,KES,WFP,164.5412,-1.6511,Normal,Forecast,162.9254,100.9678,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Beans (dry),Retail,15-05-26,Weekly,132.1536,KG,KES,WFP,164.5412,-1.6511,Normal,Forecast,163.1324,101.1748,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Kale,Retail,15-02-21,Weekly,10,Bunch,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Kale,Retail,15-09-24,Monthly,70,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Kale,Retail,15-12-24,Monthly,90,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Kale,Retail,15-09-25,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-02-21,Weekly,46.25,KG,KES,WFP,46.8711,-0.0458,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-03-21,Weekly,47.166666,KG,KES,WFP,42.5655,0.3392,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-04-21,Weekly,41.842105,KG,KES,WFP,50.0259,-0.6033,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-05-21,Weekly,37.407354,KG,KES,WFP,52.4365,-1.1079,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-06-21,Weekly,41.764704,KG,KES,WFP,49.5295,-0.5724,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-07-21,Weekly,50,KG,KES,WFP,56.0785,-0.4481,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-08-21,Weekly,46.888873,KG,KES,WFP,46.4151,0.0349,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-09-21,Weekly,45.333323,KG,KES,WFP,40.6373,0.3462,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-10-21,Weekly,50,KG,KES,WFP,55.4707,-0.4033,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-12-21,Weekly,50,KG,KES,WFP,51.0785,-0.0795,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-01-22,Weekly,44.375,KG,KES,WFP,56.5111,-0.8946,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-02-22,Weekly,45.384617,KG,KES,WFP,53.224,-0.5779,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-01-23,Weekly,75,KG,KES,WFP,62.8639,0.8946,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-02-23,Weekly,70,KG,KES,WFP,59.5769,0.7683,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-04-23,Weekly,90,KG,KES,WFP,62.7317,2.0101,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-05-23,Weekly,100,KG,KES,WFP,65.1423,2.5695,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-06-23,Weekly,70,KG,KES,WFP,62.2352,0.5724,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-07-23,Weekly,91.875002,KG,KES,WFP,68.7843,1.9325,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-08-23,Weekly,70,KG,KES,WFP,62.8589,0.4878,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-09-23,Weekly,100,KG,KES,WFP,69.007,2.1172,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-11-23,Weekly,70,KG,KES,WFP,56.8236,0.9713,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-12-23,Weekly,70,KG,KES,WFP,63.7843,0.4582,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-02-24,Weekly,76.25,KG,KES,WFP,65.9298,0.7607,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-03-24,Weekly,50,KG,KES,WFP,61.6241,-0.8569,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-04-24,Weekly,50,KG,KES,WFP,69.0846,-1.4068,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-05-24,Weekly,51.66665,KG,KES,WFP,71.4952,-1.4616,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-07-24,Weekly,55,KG,KES,WFP,75.1372,-1.4844,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-08-24,Weekly,65,KG,KES,WFP,65.4738,-0.0349,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-09-24,Weekly,55,KG,KES,WFP,59.696,-0.3462,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-10-24,Weekly,80,KG,KES,WFP,74.5293,0.4033,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-11-24,Weekly,50,KG,KES,WFP,63.1764,-0.9713,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-12-24,Weekly,65,KG,KES,WFP,70.1372,-0.3787,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-02-25,Weekly,60,KG,KES,WFP,72.2827,-0.9054,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-03-25,Weekly,75,KG,KES,WFP,68.5351,0.4416,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-06-25,Weekly,70,KG,KES,WFP,73.5684,-0.2471,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-08-25,Weekly,80,KG,KES,WFP,77.0314,0.2084,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-09-25,Weekly,70,KG,KES,WFP,78.5962,-0.6074,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-10-25,Weekly,52.5,KG,KES,WFP,70.24,-1.2288,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-11-25,Weekly,66.111114,KG,KES,WFP,67.6492,-0.1079,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-12-25,Weekly,69.7426,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,88.7277,50.7574,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-01-26,Weekly,68.1225,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,87.1077,49.1374,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-02-26,Weekly,67.6605,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,86.6457,48.6754,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-03-26,Weekly,66.7114,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,85.6966,47.7262,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-04-26,Weekly,66.1557,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,85.1409,47.1705,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15-05-26,Weekly,65.5002,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,84.4854,46.515,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),"Maize (white, dry)",Retail,15-09-24,Monthly,70,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),"Maize (white, dry)",Retail,15-09-25,Monthly,77,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-02-21,Weekly,65.41665,KG,KES,WFP,70.0028,-0.3182,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-03-21,Weekly,64.833333,KG,KES,WFP,61.1945,0.2525,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-04-21,Weekly,68.157894,KG,KES,WFP,72.8979,-0.3289,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-05-21,Weekly,68.055555,KG,KES,WFP,80.6416,-0.8732,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-06-21,Weekly,63.823528,KG,KES,WFP,81.019,-1.193,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-07-21,Weekly,70,KG,KES,WFP,76.8453,-0.4749,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-08-21,Weekly,68.833333,KG,KES,WFP,73.0774,-0.2944,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-09-21,Weekly,67.666647,KG,KES,WFP,64.9941,0.1854,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-10-21,Weekly,70,KG,KES,WFP,72.4009,-0.1666,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-12-21,Weekly,70,KG,KES,WFP,69.6231,0.0261,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-01-22,Weekly,65,KG,KES,WFP,80.8036,-1.0964,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-02-22,Weekly,67.692308,KG,KES,WFP,75.8956,-0.5691,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-01-23,Weekly,102.5,KG,KES,WFP,86.6964,1.0964,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-02-23,Weekly,103.3333,KG,KES,WFP,81.7885,1.4947,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-04-23,Weekly,100,KG,KES,WFP,84.6836,1.0626,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-05-23,Weekly,125,KG,KES,WFP,92.4272,2.2598,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-06-23,Weekly,110,KG,KES,WFP,92.8046,1.193,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-07-23,Weekly,118.750001,KG,KES,WFP,88.6309,2.1763,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-08-23,Weekly,110,KG,KES,WFP,93.3384,1.1334,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-09-23,Weekly,100,KG,KES,WFP,84.6161,1.0465,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-10-23,Weekly,100,KG,KES,WFP,84.1865,1.0971,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-11-23,Weekly,105.833335,KG,KES,WFP,89.9703,1.1005,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-12-23,Weekly,93.3333,KG,KES,WFP,81.4087,0.8273,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-02-24,Weekly,87.5,KG,KES,WFP,87.6813,-0.0126,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-03-24,Weekly,75,KG,KES,WFP,78.873,-0.2687,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-04-24,Weekly,80,KG,KES,WFP,90.5764,-0.7338,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-05-24,Weekly,78.33335,KG,KES,WFP,98.3201,-1.3866,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-07-24,Weekly,70,KG,KES,WFP,94.5238,-1.7014,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-08-24,Weekly,95,KG,KES,WFP,90.7559,0.2944,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-09-24,Weekly,80,KG,KES,WFP,82.6725,-0.1854,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-10-24,Weekly,76.6667,KG,KES,WFP,90.0793,-0.9305,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-11-24,Weekly,80,KG,KES,WFP,95.8631,-1.1005,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-12-24,Weekly,75,KG,KES,WFP,87.3015,-0.8535,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-02-25,Weekly,85,KG,KES,WFP,93.5741,-0.5949,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-03-25,Weekly,85,KG,KES,WFP,85.2475,-0.0168,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-06-25,Weekly,95,KG,KES,WFP,101.2782,-0.4314,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-08-25,Weekly,83.3333,KG,KES,WFP,98.4782,-1.0329,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-09-25,Weekly,92.5,KG,KES,WFP,94.1252,-0.1123,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-10-25,Weekly,82.5,KG,KES,WFP,90.8759,-0.5831,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-11-25,Weekly,80.555555,KG,KES,WFP,93.4354,-0.8939,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-12-25,Weekly,85.2973,KG,KES,WFP,93.4354,-0.8939,Normal,Forecast,97.0982,73.4963,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-01-26,Weekly,83.3053,KG,KES,WFP,93.4354,-0.8939,Normal,Forecast,95.1062,71.5044,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-02-26,Weekly,83.7996,KG,KES,WFP,93.4354,-0.8939,Normal,Forecast,95.6005,71.9987,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-03-26,Weekly,81.2919,KG,KES,WFP,93.4354,-0.8939,Normal,Forecast,93.0928,69.491,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-04-26,Weekly,81.7833,KG,KES,WFP,93.4354,-0.8939,Normal,Forecast,93.5843,69.9824,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour,Retail,15-05-26,Weekly,79.5271,KG,KES,WFP,93.4354,-0.8939,Normal,Forecast,91.328,67.7262,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour (white),Retail,15-09-24,Monthly,77,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour (white),Retail,15-12-24,Monthly,69,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize flour (white),Retail,15-09-25,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,250,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,274,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),"Oil (vegetable, fortified)",Retail,15-09-25,Monthly,292,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-02-21,Weekly,218.75,L,KES,WFP,235.1493,-0.9936,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-03-21,Weekly,180,L,KES,WFP,196.3846,-0.9927,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-04-21,Weekly,208.289475,L,KES,WFP,220.895,-0.7637,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-05-21,Weekly,200,L,KES,WFP,226.1874,-1.5866,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-06-21,Weekly,214.411767,L,KES,WFP,212.085,0.141,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-07-21,Weekly,225.294123,L,KES,WFP,224.8966,0.0241,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-08-21,Weekly,225,L,KES,WFP,219.8187,0.3139,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-09-21,Weekly,229.93332,L,KES,WFP,222.2853,0.4634,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-10-21,Weekly,250,L,KES,WFP,235.3541,0.8873,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-12-21,Weekly,285,L,KES,WFP,261.4652,1.4259,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-01-22,Weekly,270.937503,L,KES,WFP,256.6583,0.8651,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-02-22,Weekly,246.538463,L,KES,WFP,255.2701,-0.529,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Oil (vegetable),Retail,15-01-23,Weekly,262.5,L,KES,WFP,276.7792,-0.8651,Normal,Aggregated,,,
