admin_1,admin_2,market_name,commodity,price_type,price_date,price,unit,year_month
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2021-11-15,85.0,KG,2021-11
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2021-12-15,100.0,KG,2021-12
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2022-01-15,98.999998,KG,2022-01
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2022-02-15,122.692308,KG,2022-02
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-01-15,145.0,KG,2023-01
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-02-15,138.055555,KG,2023-02
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-03-15,140.0,KG,2023-03
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-05-15,190.0,KG,2023-05
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-06-15,100.0,KG,2023-06
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-07-15,164.375004,KG,2023-07
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-08-15,125.0,KG,2023-08
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-09-15,143.3333,KG,2023-09
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-11-15,126.81818,KG,2023-11
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2023-12-15,172.000012,KG,2023-12
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-01-15,200.0,KG,2024-01
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-03-15,170.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-04-15,130.0,KG,2024-04
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-05-15,201.25,KG,2024-05
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-06-15,130.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-07-15,110.0,KG,2024-07
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-08-15,100.0,KG,2024-08
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-09-15,152.5,KG,2024-09
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-11-15,117.5,KG,2024-11
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2024-12-15,115.0,KG,2024-12
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-01-15,123.3333,KG,2025-01
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-02-15,176.6667,KG,2025-02
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-03-15,170.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-05-15,170.0,KG,2025-05
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-06-15,175.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-07-15,152.5,KG,2025-07
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-08-15,120.0,KG,2025-08
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-09-15,100.0,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-11-15,100.0,KG,2025-11
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2025-12-15,119.4743,KG,2025-12
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2026-01-15,120.383,KG,2026-01
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2026-02-15,122.4709,KG,2026-02
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2026-03-15,123.4413,KG,2026-03
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2026-04-15,124.4785,KG,2026-04
Rift Valley,Turkana,Kalobeyei (Village 2),Rice,Retail,2026-05-15,125.1432,KG,2026-05
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2023-12-15,178.0,KG,2023-12
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2024-03-15,190.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2024-06-15,150.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2024-09-15,113.0,KG,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2025-03-15,123.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2025-06-15,120.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Beans,Retail,2025-09-15,107.0,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-01-15,100.0,KG,2021-01
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-02-15,120.0,KG,2021-02
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-03-15,120.0,KG,2021-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-04-15,112.0,KG,2021-04
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-05-15,100.0,KG,2021-05
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-06-15,120.0,KG,2021-06
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-07-15,120.0,KG,2021-07
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-08-15,105.0,KG,2021-08
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-09-15,120.0,KG,2021-09
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2021-11-15,100.0,KG,2021-11
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2022-01-15,100.0,KG,2022-01
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2022-02-15,110.769235,KG,2022-02
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-01-15,142.5,KG,2023-01
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-02-15,131.666669,KG,2023-02
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-03-15,120.0,KG,2023-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-05-15,120.0,KG,2023-05
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-06-15,200.0,KG,2023-06
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-07-15,165.416635,KG,2023-07
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-08-15,180.0,KG,2023-08
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-09-15,180.0,KG,2023-09
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2023-11-15,200.0,KG,2023-11
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-03-15,155.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-04-15,160.0,KG,2024-04
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-06-15,170.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-07-15,140.0,KG,2024-07
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-08-15,130.0,KG,2024-08
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-09-15,120.0,KG,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-10-15,130.0,KG,2024-10
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-11-15,113.3333,KG,2024-11
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2024-12-15,110.0,KG,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-01-15,130.0,KG,2025-01
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-02-15,120.0,KG,2025-02
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-03-15,142.5,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-05-15,130.0,KG,2025-05
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-06-15,130.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-07-15,140.0,KG,2025-07
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-08-15,100.0,KG,2025-08
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-09-15,93.3333,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-11-15,100.0,KG,2025-11
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2025-12-15,91.2903,KG,2025-12
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2026-01-15,93.2102,KG,2026-01
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2026-02-15,94.1053,KG,2026-02
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2026-03-15,94.2683,KG,2026-03
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2026-04-15,93.9082,KG,2026-04
Rift Valley,Turkana,Kalobeyei (Village 3),Beans (dry),Retail,2026-05-15,93.1745,KG,2026-05
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2021-01-15,20.0,Bunch,2021-01
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2023-12-15,120.0,KG,2023-12
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2024-03-15,103.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2024-12-15,70.0,KG,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2025-03-15,50.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2025-06-15,93.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Kale,Retail,2025-09-15,83.0,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-01-15,45.0,KG,2021-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-02-15,37.5,KG,2021-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-03-15,46.176471,KG,2021-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-04-15,41.166667,KG,2021-04
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-05-15,40.0,KG,2021-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-06-15,50.0,KG,2021-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-07-15,50.0,KG,2021-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-08-15,47.5,KG,2021-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-09-15,45.0,KG,2021-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2021-11-15,45.0,KG,2021-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2022-01-15,47.166666,KG,2022-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2022-02-15,36.846151,KG,2022-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2023-01-15,77.5,KG,2023-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2023-02-15,69.44444,KG,2023-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2023-03-15,85.0,KG,2023-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2023-05-15,90.0,KG,2023-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2023-07-15,80.0,KG,2023-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2023-11-15,65.0,KG,2023-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-04-15,60.0,KG,2024-04
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-06-15,50.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-07-15,50.0,KG,2024-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-08-15,40.0,KG,2024-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-09-15,40.0,KG,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-10-15,55.0,KG,2024-10
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2024-12-15,61.6667,KG,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-01-15,55.0,KG,2025-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-02-15,50.0,KG,2025-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-03-15,60.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-05-15,62.5,KG,2025-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-06-15,60.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-07-15,60.0,KG,2025-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-08-15,66.6667,KG,2025-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-09-15,60.0,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-11-15,60.0,KG,2025-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2025-12-15,60.7813,KG,2025-12
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2026-01-15,60.2466,KG,2026-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2026-02-15,59.7696,KG,2026-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2026-03-15,59.3439,KG,2026-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2026-04-15,58.9642,KG,2026-04
Rift Valley,Turkana,Kalobeyei (Village 3),Maize,Retail,2026-05-15,58.6254,KG,2026-05
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2023-12-15,79.0,KG,2023-12
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2024-03-15,64.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2024-06-15,57.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2024-09-15,33.0,KG,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2025-03-15,73.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2025-06-15,80.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),"Maize (white, dry)",Retail,2025-09-15,62.0,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-01-15,60.0,KG,2021-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-02-15,72.5,KG,2021-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-03-15,62.058823,KG,2021-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-04-15,63.500001,KG,2021-04
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-05-15,60.0,KG,2021-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-06-15,65.0,KG,2021-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-07-15,65.0,KG,2021-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-08-15,62.5,KG,2021-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-09-15,60.0,KG,2021-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2021-11-15,60.0,KG,2021-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2022-01-15,65.333333,KG,2022-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2022-02-15,75.384617,KG,2022-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-01-15,100.0,KG,2023-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-02-15,111.11111,KG,2023-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-03-15,115.0,KG,2023-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-05-15,115.0,KG,2023-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-06-15,123.3333,KG,2023-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-07-15,120.0,KG,2023-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-08-15,120.0,KG,2023-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-09-15,100.0,KG,2023-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2023-11-15,110.0,KG,2023-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-03-15,90.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-04-15,90.0,KG,2024-04
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-06-15,80.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-07-15,80.0,KG,2024-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-08-15,70.0,KG,2024-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-10-15,80.0,KG,2024-10
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-11-15,80.0,KG,2024-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2024-12-15,76.6667,KG,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-01-15,77.5,KG,2025-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-02-15,76.6667,KG,2025-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-03-15,80.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-05-15,80.0,KG,2025-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-06-15,86.6667,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-07-15,90.0,KG,2025-07
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-08-15,83.3333,KG,2025-08
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-09-15,83.3333,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-11-15,80.0,KG,2025-11
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2025-12-15,79.5193,KG,2025-12
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2026-01-15,80.595,KG,2026-01
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2026-02-15,79.3815,KG,2026-02
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2026-03-15,79.8539,KG,2026-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2026-04-15,79.0847,KG,2026-04
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour,Retail,2026-05-15,79.2299,KG,2026-05
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2023-12-15,90.0,KG,2023-12
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2024-03-15,88.0,KG,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2024-06-15,87.0,KG,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2024-09-15,73.0,KG,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2024-12-15,83.5,KG,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2025-03-15,85.0,KG,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2025-06-15,90.0,KG,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Maize flour (white),Retail,2025-09-15,80.0,KG,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),"Milk (cow, fresh)",Retail,2022-01-15,100.0,L,2022-01
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2023-12-15,268.0,L,2023-12
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2024-03-15,265.0,L,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2024-06-15,287.0,L,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2024-09-15,350.0,L,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2024-12-15,317.0,L,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2025-03-15,277.0,L,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2025-06-15,300.0,L,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),"Oil (vegetable, fortified)",Retail,2025-09-15,293.0,L,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-01-15,200.0,L,2021-01
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-02-15,200.0,L,2021-02
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-03-15,206.176471,L,2021-03
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-04-15,211.66667,L,2021-04
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-05-15,122.222204,L,2021-05
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-06-15,221.999991,L,2021-06
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-07-15,250.0,L,2021-07
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-08-15,235.0,L,2021-08
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-09-15,220.0,L,2021-09
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2021-11-15,250.0,L,2021-11
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2022-01-15,285.333335,L,2022-01
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2022-02-15,306.153869,L,2022-02
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-01-15,297.5,L,2023-01
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-02-15,266.666653,L,2023-02
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-03-15,325.0,L,2023-03
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-05-15,275.0,L,2023-05
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-06-15,300.0,L,2023-06
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-07-15,256.249994,L,2023-07
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-08-15,300.0,L,2023-08
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-09-15,250.0,L,2023-09
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2023-11-15,275.0,L,2023-11
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-03-15,325.0,L,2024-03
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-04-15,250.0,L,2024-04
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-06-15,250.0,L,2024-06
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-07-15,300.0,L,2024-07
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-08-15,257.5,L,2024-08
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-09-15,250.0,L,2024-09
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-10-15,315.0,L,2024-10
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-11-15,293.3333,L,2024-11
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2024-12-15,310.0,L,2024-12
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-01-15,312.5,L,2025-01
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-02-15,300.0,L,2025-02
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-03-15,295.0,L,2025-03
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-05-15,300.0,L,2025-05
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-06-15,276.6667,L,2025-06
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-07-15,250.0,L,2025-07
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-08-15,293.3333,L,2025-08
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-09-15,283.3333,L,2025-09
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-11-15,300.0,L,2025-11
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2025-12-15,278.2152,L,2025-12
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2026-01-15,278.3692,L,2026-01
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2026-02-15,277.0291,L,2026-02
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2026-03-15,276.1161,L,2026-03
Rift Valley,Turkana,Kalobeyei (Village 3),Oil (vegetable),Retail,2026-04-15,274.7281,L,2026-04
